api_featured_image,brand,category,currency,description,id,name,price,price_sign,product_api_url,product_link,product_type,website_link,product_colors/colour_name,product_colors/hex_value,no_talc,sugar_free,peanut_free_product,cruelty_free,silicone_free,gluten_free,chemical_free,dairy_free,water_free,hypoallergenic,vegan,ecocert,purpicks,non_gmo,certclean,ewg_verified,oil_free,alcohol_free,canadian,organic,usda_organic,fair_trade,natural
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/253/original/data?1514063285,annabelle,pencil,,"The new definition of smokey eye: edgy, soft, smudgeable! Annabelle Smudgeliners 
have a superior long-lasting formula offering rich colour pay-off that 
glides on smoothly to create a defined line, or can be easily blended 
with the built-in smudger tip to achieve a smokey, sultry look.
Its excellent coverage means you can really get creative!
Contains natural oxidants and Vitamin E. Mineral-oil free. 
Ophthalmologist tested.Shade Range: ",253,Annabelle Smudgeliner ,8.99,,http://makeup-api.herokuapp.com/api/v1/products/253.json,https://well.ca/products/annabelle-smudgeliner_97765.html,eyeliner,https://well.ca,Rich Chocolate ,#146849,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/252/original/data?1514063285,mineral fusion,pencil,,"Exceptionally rich, the mineral color of Mineral Fusion Eye Pencils glide on smoothly to line, define and enhance eyes. Formulated with Chamomile, Meadowfoam and Vitamin E to soothe delicate skin around eyes. Free of Gluten, Parabens, Artificial Colors, Fragrances and Talc. Never-tested on animals. Hypo-allergenic.Ingredients: Simmondsia Chinensis (Jojoba) Butter, Caprylic/Capric Triglyceride, Limnanthes Alba (Meadowfoam) Seed Oil, Hydrogenated Cottonseed Oil, Mangifera Indica (Mango) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Glyceryl Caprylate, Copernicia Cerifera (Carnauba) Wax, Macadamia Ternifolia Seed Oil, Tocopherol (Vitamin E), Chamomilla Recutita (Matricaria) Flower Extract, Ascorbyl Palmitate (Vitamin C), Iron Oxides (77491, 77492, 77499), Titanium Dioxide (77891), Mica (77019). Free of Gluten, Parabens, Artificial Colors, Fragrances and Talc. Never-tested on animals. Hypo-allergenic.",252,Mineral Fusion Eye Pencil,19.0,,http://makeup-api.herokuapp.com/api/v1/products/252.json,https://well.ca/products/mineral-fusion-eye-pencil_91719.html,eyeliner,https://well.ca,Azure - Navy Blue ,#48445C,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/251/original/open-uri20171223-4-1ky7y5m?1514063285,wet n wild,pencil,,Specially-designed dual pencil sharpener includes razor-sharp blades to keep pencils of all sizes perfectly-shaped.Features:Dual-purpose sharpener for pencils of all sizesRazor-sharp bladesCompact for easy traveling Directions: Insert pencil into appropriate hole depending on size of pencil and twist.,251,Wet n Wild Sharpen Up! Dual Pencil Sharpener,1.99,,http://makeup-api.herokuapp.com/api/v1/products/251.json,https://well.ca/products/wet-n-wild-sharpen-up-dual-pencil_114005.html,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/250/original/data?1514063285,covergirl,pencil,,"Get inked — without the commitment! Ink It! colors glide on smoothly and
 easily without skipping, dragging, or pulling. The bright, bold shades 
last all day long.Features: Bright, bold colors for new looks Lasts all day long ­­— no smudging or creasingExpert precision applicationTwist up design",250,CoverGirl Ink it! By Perfect Point Plus Eyeliner ,6.99,,http://makeup-api.herokuapp.com/api/v1/products/250.json,https://well.ca/products/covergirl-ink-it-by-perfect-point_78616.html,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/249/original/data?1514063284,annabelle,pencil,,"Stop looking, you have just found the sharpest tool in the shed!Annabelle introduces the very first to mass market 
self-sharpening eyeliners with the Stay Sharp Waterproof Eyeliner. 
Annabelle’s truly innovative concept will keep beautistas on point and 
sharpeners away.The Stay Sharp secret is in the cap! The Annabelle Stay Sharp twist-on 
cap includes a sharpener. Every time the cap is twisted back on the 
pencil, the blades sharpen the tip to perfection and neatly keep the 
shavings. No fuss, no mess!Shade Range: Features:Shelf-sharpening pencilNo mess: lead shavings are kept inside the capFine tip for extra-precise applicationExtremely soft lead for a smooth, gliding applicationWaterproof formulaIntense pigmentation for best colour pay off and coverage",249,Annabelle Stay Sharp Waterproof Kohl Eyeliner,9.99,,http://makeup-api.herokuapp.com/api/v1/products/249.json,https://well.ca/products/annabelle-stay-sharp-waterproof-kohl_97762.html,eyeliner,https://well.ca,Go Black ;Cappuccino ;Graphite ;Midnight ;Ultraviolet ;Forest ,#151219;#563734;#54473f;#001d63;#352a6e;#2c4236,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/248/original/data?1514063284,pacifica,pencil,,"Pacifica Natural Eye Pencil is a waterproof, buttery smooth eye pencil that glides on easily to avoid pulling on the delicate eye area. Color glides on and stays put for those perfectly defined eyes. Whether it be a very fine line or the ever glamorous cat-eye, these pencils provide the right amount of saturated color to make your eyes pop.Formulated without: Animal ingredients (including carmine, beeswax and 
lanolin), animal testing, FD&C colors, mineral oil, parabens, 
phthalates, petroleum, propylene glycol, SLS, gluten, peanut oil and 
other ingredients you don’t want on your skin.Ingredients: Gun Metal (pewter) - hydrogenated simmondsia chinensis seed oil, mica, caprylic / capric triglycerides, hydrogenated vegetable oil, simmondsia chinensis seed oil, butyrospermum parkii butter, titanium dioxide CI 77891, canola oil, sclerocarya birrea seed oil, iron oxide CI 77499, euphorbia cerifera cera, glyceryl caprylate, copernicia cerifera cera, tocopherol, helianthus annuus seed oil, ascorbyl palmitateBare (Nude) - titanium dioxide CI 77891, hydrogenated simmondsia chinensis seed oil, simmondsia chinensis seed oil, caprylic / capric triglycerides, hydrogenated vegetable oil, mica, butyrospermum parkii butter, canola oil, sclerocarya birrea seed oil, iron oxide CI 77492, euphorbia cerifera cera, glyceryl caprylate, copernicia cerifera cera, iron oxide CI 77491, iron oxide CI 77499, tocopherol, ascorbyl palmitate.Fringe (brown) - hydrogenated simmondsia chinensis seed oil, iron oxide CI 77499, mica, iron oxide CI 77491, iron oxide CI 77492, hydrogenated vegetable oil, caprylic / capric triglyceride, simmondsia chinensis seed oil, butyrospermum parkii butter, canola oil, sclerocarya birrea seed oil, candelilla cerifera cera, glyceryl caprylate, copernicia cerifera cera, tocopherol, helianthus annuus seed oil, ascorbyl palmitate.Jet (black) - iron oxide CI 77499, hydrogenated simmondsia chinenesis seed oil, caprylic / capric triglyceride, simmondsia chinenesis seed oil, hydrogenated vegetable oil, butyrospermum parkii butter, sclerocarya birrea seed oil, mica, candelilla cerifera cera, glyceryl caprylate, copernicia cerifera cera, tocopherol, helianthus annuus seed oil, ascorbyl palmitate",248,Pacifica Natural Eye Pencil,16.0,,http://makeup-api.herokuapp.com/api/v1/products/248.json,https://well.ca/products/pacifica-natural-eye-pencil_94342.html,eyeliner,https://well.ca,,,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/247/original/data?1514063284,covergirl,pencil,,"With liquiline blast, you'll get all the intensity and staying power of a
 liquid with ease and blendability of a pencil. Use the 
liner as-is for intense definition or smoke-it-out with the built-in 
smudger end for a subtle, smoky look.Features: Liquid-like formula + the ease of a pencil applicatorSmudger tip lets you customize your intensity",247,CoverGirl Liquiline Blast Eyeliner ,9.99,,http://makeup-api.herokuapp.com/api/v1/products/247.json,https://well.ca/products/covergirl-liquiline-blast-eyeliner_74467.html,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/246/original/data?1514063283,annabelle,pencil,,"So creamy and smooth it feels like silk on your skin!Annabelle  Smoothliners are 
available in a matte or metallic finish and allow for a clean line, 
adding depth and elegance to your eyes. Lovely and alluring eyes, all 
day long! Waterproof. Long-lasting. Hypo-Allergenic.Shade Range:",246,Annabelle Smoothliner ,6.99,,http://makeup-api.herokuapp.com/api/v1/products/246.json,https://well.ca/products/annabelle-smoothliner_97768.html,eyeliner,https://well.ca,Metal Daze ,#807e7f,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/244/original/open-uri20171223-4-149bhb5?1514062293,marcelle,pencil,,"
        Use Marcelle Waterproof Eyeliner for impeccably lined eyes anywhere, anytime!
Perfectly blendable, its creamy formula allows for a precise and 
intensely coloured line. The smooth texture of this waterproof eyeliner 
virtually glides on the skin and stays put all day long, resisting to 
water, humidity and heat. Long-lasting, it is nonetheless easily removed
 with any Marcelle eye make-up remover. Available in a matte or 
pearlized finish.

Hypo-allergenic and perfume free.Shade Range:     ",244,Marcelle Waterproof Eyeliner,10.99,,http://makeup-api.herokuapp.com/api/v1/products/244.json,https://well.ca/products/marcelle-waterproof-eyeliner_100319.html,eyeliner,https://well.ca,Midnight Black ;Taupe ;Emerald ;Blue Lagoon ;Metal Green ;Bronze ;Expresso ;Indigo ;Deep Charcoal ;Mulberry ;Purple Rain ;Electric Blue ;Effervescent ;Caribbean ,#0e0e0e;#2d2824;#34815d;#64b3eb;#163516;#3e3731;#37302a;#3f4752;#363636;#23132d;#8653dc;#6a73c2;#719442;#43b1a6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/243/original/data?1514062293,physicians formula,pencil,,"Warm Nude Eyeliner Trio!  The perfect set of earth tone eyeliners to create a Warm Nude look for ANY eye color! Long-wearing, water-resistant and smudge-resistant formula for 24-Hour wear.Tips and Tricks for a Smoky Eye: Apply Eyeliner at the base of upper and lower lash line. Layer shades together for endless looks!Ingredients: Cyclopentasiloxane. Trimethylsiloxysilicate. Polyethylene. Ozokerite. 
Lauroyl Lysine. Synthetic Beeswax. Octyldodecanol. Disteardimonium 
Hectorite. Propylene Carbonate.  Lecithin. Ascorbyl Palmitate. Citric 
Acid. Tocopherol.  May Contain: Iron Oxides. Titanium Dioxide. Mica. 
Aluminum Powder. Bismuth Oxychloride. Black 2. Blue 1 Lake. Carmine. 
Chromium Hydroxide Green. Chromium Oxide Greens. Ferric Ammonium 
Ferrocyanide. Ferric Ferrocyanide. Manganese Violet. Silica. Tin Oxide. 
Ultramarines. Yellow 5 Lake.Hypoallergenic. Fragrance-free. Paraben-Free. Gluten Free.  
Dermatologist approved. Safe for sensitive eyes and contact lens 
wearers.",243,Physicians Formula Shimmer Strips Eye Enhancing Eyeliner Trio ,14.79,,http://makeup-api.herokuapp.com/api/v1/products/243.json,https://well.ca/products/physicians-formula-shimmer-strips_70958.html,eyeliner,https://well.ca,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/242/original/data?1514062293,l'oreal,pencil,,"
                    L'Oréal Paris introduces Silkissime™ by 
Infallible® Eyeliner. The formula glides on like silk for a soft and 
luxurious line with up to 16H of intensity.Features:

Rich, silky formulaSmudge-resistant, up to 16H wearOphthalmologist testedSuitable for sensitive eyes and contact lens wearers
                ",242,L'Oreal Paris Infallible Silkissime Eyeliner,11.99,,http://makeup-api.herokuapp.com/api/v1/products/242.json,https://well.ca/products/loreal-paris-infallible-silkissime_96632.html,eyeliner,https://well.ca,Black ;Charcoal ;Cobalt Blue ;Highlighter ;Plum ;Pure Purple ;True Teal ,#000000;#3C393A;#2A61AC;#D99A85;#242A5F;#7F4195;#2F939E,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/240/original/data?1514062292,l'oreal,pencil,,Now get the intense look and luxurious feel of a liquid liner with the easy application and precision of a pencil.  Extra-Intense Liquid Pencil Eyeliner glides on smoothly and evenly for beautiful definition in a single stroke.  The smudge-resistant formula provides 16 hours of non-stop wear. ,240,L'Oreal Paris Extra-Intense Liquid Pencil Eyeliner,10.99,,http://makeup-api.herokuapp.com/api/v1/products/240.json,https://well.ca/products/loreal-paris-extra-intense-liquid_29589.html,eyeliner,https://well.ca,Carbon Black ,#000009,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/239/original/data?1514062292,covergirl,pencil,,"Get inked — without the commitment! Ink It! colors glide on smoothly and
 easily without skipping, dragging, or pulling. The bright, bold shades 
last all day long.Features: Bright, bold colors for new looks Lasts all day long ­­— no smudging or creasingExpert precision applicationTwist up design",239,CoverGirl Ink it! By Perfect Point Plus Eyeliner,6.99,,http://makeup-api.herokuapp.com/api/v1/products/239.json,https://well.ca/products/covergirl-ink-it-by-perfect-point_78614.html,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/238/original/data?1514063284,physicians formula,pencil,,"Shimmer Strips Custom Eye Enhancing Eyeliner Trio is the perfect set of three eyeliners to enhance your eye colour and provide glamorous definition! Long-wearing, water-resistant and smudge-resistant formula for 24-Hour wear.Directions for Use: Apply eyeliner at the base of upper lashes. Layer shades together for endless looks. For more defined eyes, apply along lower lash line as well.Ingredients: Cyclopentasiloxane. Trimethylsiloxysilicate. Polyethylene. Ozokerite. Lauroyl Lysine. Synthetic Beeswax. Octyldodecanol. Disteardimonium Hectorite. Propylene Carbonate. Lecithin. Ascorbyl Palmitate. Citric Acid. Tocopherol. May Contain: Iron Oxides. Titanium Dioxide. Mica. Aluminum Powder. Bismuth Oxychloride. Black 2. Blue 1 Lake. Carmine. Chromium Hydroxide Green. Chromium Oxide Greens. Ferric Ammonium Ferrocyanide. Ferric Ferrocyanide. Manganese Violet. Silica. Tin Oxide. Ultramarines. Yellow 5 Lake.Hypoallergenic. Fragrance free. Paraben free. Dermatologist approved. Safe for sensitive eyes and contact lens wearers.",238,Physicians Formula Shimmer Strips Eye Enhancing Eyeliner Trio,14.79,,http://makeup-api.herokuapp.com/api/v1/products/238.json,https://well.ca/products/physicians-formula-shimmer-strips_61188.html,eyeliner,https://well.ca,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/237/original/data?1514062292,covergirl,pencil,,"The pencil gives you control and versatility. Want a precise line? It 
glides on easily. Want to soften a bit? There's a soft smudger tip. Best
 of all? No sharpening necessary, it's got a specially designed 
self-sharpener inside. So you always get the point—perfectly.Features: Specially-designed self-sharpenerSoft smudger tip for great blendingGlides on easilyOphthalmologically-tested",237,CoverGirl Perfect Point Plus Eyeliner Pencil ,7.49,,http://makeup-api.herokuapp.com/api/v1/products/237.json,https://well.ca/products/covergirl-perfect-point-plus_74584.html,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/236/original/open-uri20171223-4-inzckb?1514062292,milani,pencil,,"A versatile two-in-one, this double-ended pencil performs an almost endless array of tasks. Depending on which of our three shade duos you pick, the matte side can be used as an eye shadow base (or shadow itself) and brow highlighter, while the pearl side can brighten up the inner corners of the eyes, and lift and define the brows. Vanilla/Natural Taupe brightens, shapes, and fills in brows. So much brow bang for your buck.Features:Matte side can be used as an eye shadow base and brow highlighterPearl side can brighten up the inner corners of the eyes, and lift and define the browsVanilla/Natural Taupe brightens, shapes and fills browsEasy to useApplication: Use the matte side to enhance and shape the brows, use the pearl side as an instant brow lift and eye brightener. 01 Matte Beige/High Glow:  Both sides can be used underneath the brow bone as a highlighter. Matte Beige can be used as an eyeshadow or eyeshadow base. High Glow can be used in the inner corners of the eyes to brighten. 02 Matte Cream/Luminous Lift:  Both sides can be used underneath the brow bone as a highlighter. Matte Beige can be used as an eyeshadow or eyeshadow base. High Glow can be used in the inner corners of the eyes to brighten. 03 Vanilla/Natural Taupe:  Both sides are matte. Vanilla can be used underneath the brow bone as a highlighter. It can also be used as an eyeshadow or eyeshadow base. Natural Taupe can be used to define and fill-in brows and as an eyeshadow. Ingredients: Isodecyl Isononanoate, Hydrogenated Coco-Glycerides, Euphorbia Cerifera Cera (Candelilla Wax), Cera Microcristallina (Microcrystalline Wax), Polymethyl Methacrylate, Silica, Copernicia Cerifera Cera (Carnauba Wax), Disteardimonium Hectorite, Tocopherol, Propylene Carbonate, Ascorbyl Palmitate, Mica, Titanium Dioxide (CI 77891), Iron Oxide (CI 77491). +/- May Contain: Iron Oxides (CI 77492, CI 77499). ",236,Milani Brow & Eye Highlighter Duo Pencil,6.99,,http://makeup-api.herokuapp.com/api/v1/products/236.json,https://well.ca/products/milani-brow-eye-highlighter-duo_89096.html?cat=324,eyeliner,https://well.ca,01 Matte Beige & HighGlow ;03 Vanilla & Natural Taupe ,#F1D5A6;#ECBE9C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
